# logrho energy radius_cm pressure temperature
5.0274 13.256 804493594.4804708 1.254584737858001e+21 183020610.6311053
5.0488 13.221 797485123.7937268 1.3375191229856088e+21 183780741.7364153
5.0716 13.181 790173736.2315878 1.4311989205418503e+21 184501541.91794738
5.0896 13.145 784372918.2284728 1.510080154164143e+21 185012043.47718623
5.1082 13.104 778256202.3872237 1.5962466542993848e+21 185481244.00279072
5.1323 13.045 770411204.8222301 1.715141676291709e+21 185994456.32225794
5.1471 13.005 765636431.6749002 1.7926685523655236e+21 186251594.74379086
5.1698 12.934 758093181.5478897 1.9186687406702949e+21 186509088.66069326
5.1884 12.867 752008224.7544396 2.029083877009212e+21 186680949.0120643
5.2002 12.82 748036157.2304573 2.1018416802643593e+21 186723938.83829504
5.2199 12.731 741519524.2621617 2.229975029531487e+21 186766938.5644388
5.2334 12.659 736923812.9193019 2.3222020280147258e+21 186723938.83829504
5.2557 12.517 729495455.1366018 2.48370493365443e+21 186594999.0502246
5.2748 12.36 722973852.320734 2.632085544344106e+21 186380297.2346201
5.2869 12.232 718824035.874467 2.7308635451208206e+21 186208713.66628656
5.3069 11.929 711905897.2192166 2.9013491821233895e+21 185908822.4292019
5.3324 -10.514 703108892.2624348 3.136895130158384e+21 185438540.28467962
5.3571 -11.802 694420591.6955343 3.3845427186630824e+21 184884285.81619835
5.3807 -11.985 685997590.8594475 3.6408266378940037e+21 184331687.9505751
5.3928 -12.02 681589027.7443628 3.7818125611095074e+21 184077200.14689583
5.4075 -12.03 676273843.7211286 3.9600438961152485e+21 183738429.52834514
5.428 -11.989 668686554.0900192 4.2237674594980693e+21 183273637.69361234
5.4422 -11.928 663471986.448558 4.41773844889647e+21 182978473.4295412
5.4567 -11.831 657994995.4977218 4.6259400476615885e+21 182683784.53085202
5.4742 -11.645 651362257.9472548 4.892152651344166e+21 182305596.0681068
5.4962 -11.143 642869157.6656641 5.250491986747604e+21 181844428.78428963
5.5076 9.417 638443677.5126184 5.446280436471707e+21 181593374.88353455
5.5294 11.358 629683901.861644 5.845208403588553e+21 181050613.17218107
5.5403 11.495 625349188.3711109 6.05619708727758e+21 180717412.60109258
5.5556 11.598 619188084.8114393 6.365023332473038e+21 180260262.84757337
5.5779 11.65 610130296.1595504 6.843842399195384e+21 179390731.1734205
5.5922 11.649 604258252.688625 7.171334826577195e+21 178731047.2248371
5.6035 11.633 599684177.8724743 7.437037990627145e+21 178114796.8965769
5.6174 11.598 593912670.4035641 7.783949326267285e+21 177255614.42845944
5.6412 11.502 583878643.6956668 8.413951416451964e+21 175428439.42496502
5.6563 11.427 577460909.4824597 8.836901211414584e+21 174060409.13031954
5.6806 11.297 566921060.0588542 9.56533093374911e+21 171316818.27158123
5.7012 11.139 557985085.2109542 1.0235286413287946e+22 168771845.74248034
5.7225 10.849 548431751.7029699 1.0974885550989521e+22 166111614.76000124
5.7374 10.499 541779528.0241592 1.1529221952567717e+22 164096757.6449624
5.7547 -9.818 533854109.91431665 1.2206748591607446e+22 161621822.6106616
5.7675 -10.488 527864663.7893703 1.2737963497001945e+22 159698192.23383042
5.7879 -10.804 518230047.86815 1.3630130062078247e+22 156494831.92248687
5.8025 -10.926 511237368.2527465 1.4308694127493387e+22 154170045.29495615
5.8241 -11.052 500751882.3702639 1.538154640303039e+22 150626019.70259
5.8392 -11.118 493199457.8436818 1.6188253626421035e+22 148183551.75164306
5.8569 -11.181 484197553.2366061 1.7183039957262966e+22 145344967.79183143
5.8643 -11.204 480421672.17882365 1.7619760464116239e+22 144178333.0420595
5.8667 -11.211 479206378.9435957 1.7762332682884429e+22 143813613.95680746
5.8684 -11.219 478324460.6979976 1.7860762682414206e+22 143548943.3353656
5.8694 -11.242 477884110.40880215 1.7910182037416793e+22 143416790.74041086
5.8717 -11.26 476785007.4546461 1.8038482524317482e+22 143086941.27493387
5.8782 -11.279 473393827.0423845 1.8441659537910055e+22 142069221.28601816
5.8936 -11.313 465395940.24756444 1.9426743230314867e+22 139701156.05412272
5.9102 -11.344 456375782.4178553 2.0563640367928446e+22 137309314.81927764
5.929 -11.369 446090105.53955954 2.1923000814805373e+22 134648028.83878502
5.9454 -11.382 436940790.9659082 2.318462095413139e+22 132342702.83674076
5.9604 -11.383 428274868.6094985 2.4411811060548844e+22 130226689.35779798
5.9723 -11.378 421427227.03013676 2.5421431362049423e+22 128558264.22088656
5.9842 -11.368 414402713.5213651 2.64850013860669e+22 126881995.4215613
5.9921 -11.357 409659084.8857784 2.7201947619843746e+22 125776643.24512556
6.0036 -11.335 402737982.83876574 2.830088391787935e+22 124193824.15199198
6.0184 -11.302 393661180.52434456 2.9764596536372814e+22 122208102.23250552
6.0288 -11.274 387099482.31618744 3.0846081377571447e+22 120809197.65409516
6.0461 -11.233 376030082.96394944 3.2726533057537204e+22 118522280.719571
6.0591 -11.211 367555216.24469686 3.4221575515374052e+22 116842273.81673338
6.0701 -11.199 360182485.3735701 3.553039208152711e+22 115425031.03646724
6.0828 -11.186 351578727.980625 3.710222886174666e+22 113841340.23961335
6.0944 -11.176 343496716.93035334 3.861001763618362e+22 112408719.34697317
6.1063 -11.171 335060004.9079223 4.020684539919114e+22 110994127.07748215
6.1186 -11.168 326078819.84739554 4.194691248825648e+22 109572103.73818943
6.129 -11.166 318289704.1328014 4.347103696062112e+22 108392691.40212038
6.1392 -11.163 310472108.09441537 4.501943082824324e+22 107225974.02590898
6.1555 -11.158 297592917.1046355 4.761019935823156e+22 105414414.27853851
6.169 -11.151 286432695.8564126 4.988844874600127e+22 103920206.24802019
6.1827 -11.142 274803709.2914536 5.2287755531344035e+22 102447178.03103822
6.1939 -11.134 264924784.97821048 5.43375433906333e+22 101251158.25636548
6.2104 -11.118 249644838.06079283 5.751749984619425e+22 99540541.73515275
6.2237 -11.104 236604276.77709487 6.022821610146365e+22 98174794.30199844
6.2299 -11.097 230315194.53156528 6.151768727098702e+22 97543874.04403006
6.2417 -11.085 217832457.23714185 6.407667976494349e+22 96360711.93384273
6.2497 -11.076 209036723.9814024 6.5856705315437806e+22 95587257.18846922
6.2589 -11.065 198254288.53189558 6.7998604500332165e+22 94689102.46508303
6.2689 -11.053 186089809.16656348 7.037201717220577e+22 93756200.69258812
6.274 -11.046 179482698.5191024 7.163083273130367e+22 93282462.0253989
6.2833 -11.034 166887031.80574697 7.396052750582374e+22 92427243.27301164
6.2878 -11.027 160443671.1132679 7.5127683857227144e+22 92023765.48056701
6.2936 -11.019 151643077.82999435 7.664785401625896e+22 91495555.8721382
6.299 -11.01 143160296.93887898 7.807284401379038e+22 91012281.2029189
6.3008 -11.008 140062731.1209617 7.859591965181884e+22 90844784.70267761
6.3056 -11.0 131923629.30340976 7.98913941667404e+22 90427390.83117828
6.3089 -10.995 125812151.87145635 8.081649291125351e+22 90136356.70781423
6.3127 -10.989 118692312.27374014 8.186532683155699e+22 89825573.77294174
6.3148 -10.985 114372757.1177158 8.247076061270778e+22 89639618.59499493
6.3185 -10.979 106640602.60367401 8.352182974126033e+22 89309981.62235174
6.3208 -10.975 101489845.30058943 8.419765576091762e+22 89125093.8133746
6.3226 -10.972 97279782.40903972 8.472274141405981e+22 88981556.842882
6.3252 -10.967 90828593.79725014 8.548698491636639e+22 88756465.65663144
6.3274 -10.964 84942021.13768432 8.613903457724247e+22 88572723.72577763
6.329 -10.961 80671956.63076456 8.659643233600654e+22 88450440.47552618
6.3303 -10.959 76846234.28541222 8.699614330652655e+22 88328326.04918213
6.3315 -10.956 72983147.75747697 8.735746039721487e+22 88226692.82177165
6.3323 -10.955 70456747.43182924 8.759917176331152e+22 88165769.02621904
6.3332 -10.953 67285671.43258177 8.788201377171675e+22 88084602.73622589
6.3345 -10.951 62794642.246470146 8.826733207212547e+22 87983249.94418664
6.3353 -10.95 59761651.488272324 8.851156098308337e+22 87922494.25494775
6.3358 -10.949 57719504.012944706 8.867475556540436e+22 87882013.77171692
6.3366 -10.947 54428026.870264634 8.892011178579518e+22 87821327.98980062
6.3375 -10.946 50526892.66252315 8.918668051594671e+22 87740478.79567535
6.3382 -10.944 46851401.90297055 8.94128627502953e+22 87679890.74889642
6.3387 -10.943 44598740.13215589 8.955709546432773e+22 87639521.96298766
6.339 -10.943 42896572.27523054 8.966026125642994e+22 87619344.5404054
6.3395 -10.942 39913755.30561755 8.982557377294137e+22 87579003.63063686
6.3398 -10.942 38647605.422659405 8.988764451709105e+22 87558840.14131157
6.3401 -10.941 36284620.94734291 9.00119147103187e+22 87518527.08843355
6.3404 -10.94 34555930.392838165 9.009485693796407e+22 87498377.52274364
6.3406 -10.94 32947509.39677551 9.015711376059534e+22 87478232.59612857
6.3409 -10.939 31040062.74794521 9.024018978311428e+22 87458092.3075201
6.3412 -10.939 28768855.874361984 9.034414246950011e+22 87437956.6558508
6.3414 -10.939 27228429.374099765 9.038575706601745e+22 87417825.64005287
6.3416 -10.938 25699376.713300392 9.044821490475873e+22 87417825.64005287
6.3417 -10.938 23978531.948760457 9.051071590275225e+22 87397699.25905882
6.3419 -10.938 22409005.877705734 9.055240722683626e+22 87377577.51180194
6.342 -10.937 21484368.3877631 9.059411775490607e+22 87377577.51180194
6.3421 -10.937 20156846.59148864 9.06149802231998e+22 87357460.39721523
6.3422 -10.937 19418809.018131822 9.063584749580748e+22 87357460.39721523
6.3423 -10.937 18400201.988910798 9.06775964583904e+22 87357460.39721523
6.3423 -10.937 17406946.339543864 9.069847815057911e+22 87357460.39721523
6.3424 -10.937 16650320.228375029 9.069847815057911e+22 87337347.91423206
6.3424 -10.937 15959621.615934694 9.071936465150873e+22 87337347.91423206
6.3425 -10.936 15181776.39133255 9.074025596228667e+22 87337347.91423206
6.3425 -10.936 14220752.911081128 9.076115208402054e+22 87337347.91423206
6.3426 -10.936 13505870.789676763 9.078205301781825e+22 87317240.06178595
6.3426 -10.936 12862417.154089443 9.078205301781825e+22 87317240.06178595
6.3427 -10.936 12198953.911616605 9.080295876478866e+22 87317240.06178595
6.3427 -10.936 11700989.524022523 9.080295876478866e+22 87317240.06178595
6.3427 -10.936 11220768.19398338 9.080295876478866e+22 87317240.06178595
6.3427 -10.936 10573593.025413115 9.082386932603871e+22 87317240.06178595
6.3428 -10.936 10065204.20840761 9.082386932603871e+22 87317240.06178595
6.3428 -10.936 9491232.02768771 9.084478470267779e+22 87317240.06178595
6.3428 -10.936 8878152.29335006 9.084478470267779e+22 87317240.06178595
6.3428 -10.936 8297028.665056888 9.084478470267779e+22 87297136.83881113
6.3428 -10.936 7909018.483945275 9.084478470267779e+22 87297136.83881113
6.3429 -10.936 7459721.098449151 9.086570489581482e+22 87297136.83881113
6.3429 -10.936 6907526.989924207 9.086570489581482e+22 87297136.83881113
6.3429 -10.936 6579949.954977211 9.086570489581482e+22 87297136.83881113
6.3429 -10.936 6249173.616202406 9.086570489581482e+22 87297136.83881113
6.3429 -10.936 5945968.313934243 9.086570489581482e+22 87297136.83881113
6.3429 -10.936 5551656.5451062145 9.088662990655896e+22 87297136.83881113
6.3429 -10.936 5255603.467751087 9.088662990655896e+22 87297136.83881113
6.3429 -10.936 5044551.853105391 9.088662990655896e+22 87297136.83881113
6.3429 -10.936 4829727.083866773 9.088662990655896e+22 87297136.83881113
6.3429 -10.936 4601745.438789401 9.088662990655896e+22 87297136.83881113
6.3429 -10.936 4347329.823471323 9.088662990655896e+22 87297136.83881113
6.343 -10.935 4086227.9542707587 9.088662990655896e+22 87297136.83881113
6.343 -10.935 3868321.758019697 9.088662990655896e+22 87297136.83881113
6.343 -10.935 3651090.437194615 9.088662990655896e+22 87297136.83881113
6.343 -10.935 3406611.3615423064 9.088662990655896e+22 87297136.83881113
6.343 -10.935 3189499.8827387984 9.088662990655896e+22 87297136.83881113
6.343 -10.935 3060008.201719599 9.088662990655896e+22 87297136.83881113
6.343 -10.936 6.96342 9.090755973601964e+22 87297136.83881113
